,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total_unit_cost,state,county,state_name,region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month,month_name
48572,SO - 0007076,2017-02-24,Snaptags Ltd,Wholesale,Product 6,7,1098.8,7691.599999999999,933.9799999999999,CT,New Haven County,Connecticut,Northeast,41.53815,-72.80704,1672229.416,6537.86,1153.7399999999998,15.0,2017-02,2
48573,SO - 0010212,2017-02-24,Zoomzone Corp,Distributor,Product 10,7,241.20000000000002,1688.4,202.608,CA,Alameda County,California,West,37.72493,-122.15608,864331.624,1418.256,270.144,16.0,2017-02,2
48574,SO - 0008757,2017-02-24,Blogtags Ltd,Wholesale,Product 24,12,201.0,2412.0,166.82999999999998,NV,Washoe County,Nevada,West,39.534909999999996,-119.75269,756557.97,2001.9599999999998,410.0400000000002,17.000000000000007,2017-02,2
48575,SO - 0001958,2017-02-24,Buzzshare Company,Distributor,Product 23,5,5172.400000000001,25862.000000000004,3258.6120000000005,MA,Bristol County,Massachusetts,Northeast,41.9001,-71.08977,1135815.7580000001,16293.060000000003,9568.94,36.99999999999999,2017-02,2
48576,SO - 0004463,2017-02-24,WOCKHARDT Group,Distributor,Product 13,5,6438.7,32193.5,4378.316,FL,Miami-Dade County,Florida,South,25.70816,-80.407,3720639.645,21891.579999999998,10301.920000000002,32.00000000000001,2017-02,2
48577,SO - 0005632,2017-02-24,Zoonder Group,Wholesale,Product 27,7,3705.1,25935.7,2778.825,FL,Hillsborough County,Florida,South,27.9378,-82.28592,964940.2310000001,19451.774999999998,6483.925000000003,25.00000000000001,2017-02,2
48578,SO - 0006282,2017-02-24,Pixoboo Corp,Wholesale,Product 5,9,3959.7000000000003,35637.3,2336.223,TX,Tom Green County,Texas,South,31.46377,-100.43704,3925424.5420000004,21026.006999999998,14611.293000000005,41.00000000000001,2017-02,2
48579,SO - 0009968,2017-02-24,Cadila Ltd,Wholesale,Product 26,8,3859.2000000000003,30873.600000000002,2431.2960000000003,NY,Erie County,New York,Northeast,42.91002,-78.74182,5685138.2700000005,19450.368000000002,11423.232,37.0,2017-02,2
48580,SO - 000240,2017-02-25,Walgreen Corp,Wholesale,Product 29,6,891.1,5346.6,712.8800000000001,OH,Lucas County,Ohio,Midwest,41.66394,-83.55521,594471.5700000001,4277.280000000001,1069.3199999999997,19.999999999999993,2017-02,2
48581,SO - 0005769,2017-02-25,Rochester Group,Distributor,Product 29,7,924.6,6472.2,656.466,AL,Montgomery County,Alabama,South,32.36681,-86.29997,594471.5700000001,4595.262,1876.938,29.000000000000004,2017-02,2
48582,SO - 0009758,2017-02-25,Army Group,Wholesale,Product 4,8,1031.8,8254.4,608.762,IL,Cook County,Illinois,Midwest,41.77475,-87.8596,2885560.824,4870.096,3384.304,41.0,2017-02,2
48583,SO - 0009460,2017-02-25,Cadila Ltd,Wholesale,Product 13,10,2800.6,28006.0,1316.282,IL,Will County,Illinois,Midwest,41.59625,-88.08915,3720639.645,13162.82,14843.18,53.0,2017-02,2
48584,SO - 0009116,2017-02-25,Aibox Company,Export,Product 15,11,5554.3,61097.3,2777.15,FL,Hillsborough County,Florida,South,27.86614,-82.32648,3299478.315,30548.65,30548.65,50.0,2017-02,2
48585,SO - 0001777,2017-02-25,Natures Group,Wholesale,Product 24,10,247.9,2479.0,131.387,PA,Erie County,Pennsylvania,Northeast,42.12922,-80.08506,756557.97,1313.87,1165.13,47.0,2017-02,2
48586,SO - 0002692,2017-02-25,Blogtags Ltd,Wholesale,Product 26,10,1293.1000000000001,12931.000000000002,724.1360000000002,TX,Tarrant County/Denton County/Dallas County,Texas,South,32.93411,-97.07653,5685138.2700000005,7241.360000000002,5689.639999999999,43.999999999999986,2017-02,2
48587,SO - 0003604,2017-02-25,Liberty Group,Export,Product 26,11,2371.8,26089.800000000003,1351.926,MA,Middlesex County,Massachusetts,Northeast,42.30791,-71.4362,5685138.2700000005,14871.186,11218.614000000003,43.00000000000001,2017-02,2
48588,SO - 0004396,2017-02-25,Epic Group,Wholesale,Product 25,6,1112.2,6673.200000000001,656.198,NV,Clark County,Nevada,West,36.02525,-115.24194,5342315.484,3937.188,2736.0120000000006,41.0,2017-02,2
48589,SO - 0005719,2017-02-25,Oozz Group,Distributor,Product 3,6,2231.1,13386.599999999999,1740.258,NE,Lancaster County,Nebraska,Midwest,40.8,-96.66696,2642352.432,10441.548,2945.051999999998,21.999999999999986,2017-02,2
48590,SO - 0009163,2017-02-25,Safecor Corp,Export,Product 23,7,201.0,1407.0,84.42,MA,Bristol County,Massachusetts,Northeast,41.63622,-70.93421,1135815.7580000001,590.94,816.06,57.99999999999999,2017-02,2
48591,SO - 0002644,2017-02-25,Twitterbri Ltd,Distributor,Product 19,9,3852.5,34672.5,2504.125,CA,Los Angeles County,California,West,34.57943,-118.11646,1645841.6,22537.125,12135.375,35.0,2017-02,2
48592,SO - 0004833,2017-02-25,Tagfeed Ltd,Wholesale,Product 4,7,1849.2,12944.4,1516.344,ID,Canyon County,Idaho,West,43.66294,-116.68736,2885560.824,10614.408,2329.992,18.000000000000004,2017-02,2
48593,SO - 0005969,2017-02-25,Eidel Corp,Wholesale,Product 13,12,1721.9,20662.800000000003,843.731,MI,Ottawa County,Michigan,Midwest,42.90538,-85.8446,3720639.645,10124.772,10538.028000000002,51.0,2017-02,2
48594,SO - 0006023,2017-02-25,Centizu Company,Wholesale,Product 15,10,4013.3,40133.0,2688.911,IL,McHenry County,Illinois,Midwest,42.19807,-88.27594,3299478.315,26889.11,13243.89,32.99999999999999,2017-02,2
48595,SO - 0006080,2017-02-25,Realbridge Corp,Distributor,Product 28,7,2391.9,16743.3,1865.6820000000002,CA,Alameda County,California,West,37.66243,-121.87468,1003867.767,13059.774000000001,3683.525999999998,21.99999999999999,2017-02,2
48596,SO - 0007295,2017-02-25,EMD Group,Wholesale,Product 26,8,1011.7,8093.6,758.7750000000001,CA,Los Angeles County,California,West,34.02862,-117.81034,5685138.2700000005,6070.200000000001,2023.3999999999996,24.999999999999993,2017-02,2
48597,SO - 0008299,2017-02-25,Epic Group,Export,Product 14,10,1165.8,11658.0,909.324,MI,Wayne County,Michigan,Midwest,42.36837,-83.35271,4028698.4090000005,9093.24,2564.76,22.000000000000004,2017-02,2
48598,SO - 0010037,2017-02-25,Chatterbri Ltd,Wholesale,Product 18,5,917.9,4589.5,743.499,IA,Black Hawk County,Iowa,Midwest,42.49276,-92.34296,2309499.045,3717.495,872.0050000000001,19.000000000000004,2017-02,2
48599,SO - 000179,2017-02-25,Rooxo Company,Distributor,Product 25,8,261.3,2090.4,143.71500000000003,IL,Kane County,Illinois,Midwest,42.0261,-88.31822,5342315.484,1149.7200000000003,940.6799999999998,44.99999999999999,2017-02,2
48600,SO - 000969,2017-02-25,Holston Company,Wholesale,Product 20,12,2284.7000000000003,27416.4,1713.525,TN,Sumner County,Tennessee,South,36.30477,-86.62,2067108.1199999999,20562.300000000003,6854.0999999999985,24.999999999999993,2017-02,2
48601,SO - 0001398,2017-02-25,Muxo Group,Wholesale,Product 12,12,1011.7,12140.400000000001,435.031,SC,Dorchester County/Berkeley County/Charleston County,South Carolina,South,32.91782,-80.06503,1356976.996,5220.372,6920.028000000001,57.00000000000001,2017-02,2
48602,SO - 0001747,2017-02-25,NCS Group,Distributor,Product 6,11,2847.5,31322.5,1708.5,CA,Los Angeles County,California,West,34.06251,-118.12285,1672229.416,18793.5,12529.0,40.0,2017-02,2
48603,SO - 0006851,2017-02-25,Walgreen Corp,Wholesale,Product 9,5,6425.3,32126.5,3662.421,TX,Victoria County,Texas,South,28.80527,-97.0036,710415.405,18312.105,13814.395,43.0,2017-02,2
48604,SO - 0002268,2017-02-25,Buzzbean Group,Wholesale,Product 14,8,3946.3,31570.4,1894.224,CT,Fairfield County,Connecticut,Northeast,41.1176,-73.4079,4028698.4090000005,15153.792,16416.608,52.0,2017-02,2
48605,SO - 0003873,2017-02-25,Aveda Group,Export,Product 14,9,234.5,2110.5,164.14999999999998,AL,Tuscaloosa County,Alabama,South,33.20984,-87.56917,4028698.4090000005,1477.35,633.1500000000001,30.000000000000004,2017-02,2
48606,SO - 0005868,2017-02-25,CARDINAL Group,Distributor,Product 12,9,2994.9,26954.100000000002,2126.379,NJ,Camden County,New Jersey,Northeast,39.90461,-74.997,1356976.996,19137.411,7816.689000000002,29.000000000000004,2017-02,2
48607,SO - 0006407,2017-02-25,Buzzshare Company,Distributor,Product 25,11,1118.9,12307.900000000001,861.5530000000001,ID,Canyon County,Idaho,West,43.66294,-116.68736,5342315.484,9477.083,2830.817000000001,23.000000000000004,2017-02,2
48608,SO - 0010598,2017-02-25,Quimm Company,Wholesale,Product 8,9,1078.7,9708.300000000001,765.877,OK,Cleveland County,Oklahoma,South,35.33951,-97.4867,1085037.3290000001,6892.893,2815.407000000001,29.00000000000001,2017-02,2
48609,SO - 0003349,2017-02-25,SUPERVALU Ltd,Export,Product 20,12,2814.0,33768.0,1885.38,TX,Smith County,Texas,South,32.35126,-95.30106,2067108.1199999999,22624.56,11143.439999999999,32.99999999999999,2017-02,2
48610,SO - 0003370,2017-02-25,Oba Company,Distributor,Product 6,10,1835.8,18358.0,1523.714,MI,Kent County,Michigan,Midwest,42.86947,-85.64475,1672229.416,15237.14,3120.8600000000006,17.000000000000004,2017-02,2
48611,SO - 0004720,2017-02-25,Nexus Group,Distributor,Product 3,9,1058.6000000000001,9527.400000000001,592.8160000000001,TX,Bell County,Texas,South,31.09823,-97.34278,2642352.432,5335.344000000001,4192.0560000000005,44.0,2017-02,2
48612,SO - 0004954,2017-02-25,Rochester Group,Distributor,Product 28,12,2552.7000000000003,30632.4,1072.134,MI,Oakland County,Michigan,Midwest,42.66198,-83.38792,1003867.767,12865.608,17766.792,57.99999999999999,2017-02,2
48613,SO - 0005963,2017-02-25,CLINIQUE Ltd,Distributor,Product 9,10,174.20000000000002,1742.0000000000002,130.65,IN,Marion County,Indiana,Midwest,39.77485,-86.13949,710415.405,1306.5,435.5000000000002,25.00000000000001,2017-02,2
48614,SO - 0007838,2017-02-25,Fred's Company,Export,Product 20,12,750.4,9004.8,495.264,CT,Fairfield County,Connecticut,Northeast,41.05343,-73.53873,2067108.1199999999,5943.168,3061.6319999999996,34.0,2017-02,2
48615,SO - 0007970,2017-02-25,Aromaticos Company,Export,Product 11,11,3993.2000000000003,43925.200000000004,2954.9680000000003,CA,Los Angeles County,California,West,33.98307,-118.09674,1230458.484,32504.648000000005,11420.552,25.999999999999996,2017-02,2
48616,SO - 0008663,2017-02-25,Safecor Corp,Wholesale,Product 16,7,241.20000000000002,1688.4,113.364,IL,Cook County,Illinois,Midwest,41.77475,-87.8596,2062061.144,793.548,894.8520000000001,53.0,2017-02,2
48617,SO - 0010242,2017-02-25,Gabvine Ltd,Export,Product 23,7,1011.7,7081.900000000001,819.4770000000001,NY,Suffolk County,New York,Northeast,40.88409,-73.37676,1135815.7580000001,5736.339000000001,1345.5609999999997,18.999999999999993,2017-02,2
48618,SO - 0002945,2017-02-26,Valeant Corp,Distributor,Product 15,12,2472.3,29667.600000000002,2027.286,KS,Shawnee County,Kansas,Midwest,39.04833,-95.67804,3299478.315,24327.432,5340.1680000000015,18.000000000000004,2017-02,2
48619,SO - 0003674,2017-02-26,Fatz Group,Wholesale,Product 26,8,737.0,5896.0,405.35,IL,Cook County,Illinois,Midwest,42.03336,-87.8834,5685138.2700000005,3242.8,2653.2,44.99999999999999,2017-02,2
48620,SO - 0003790,2017-02-26,Holston Company,Export,Product 29,7,6331.5,44320.5,2595.915,OR,Benton County/Linn County,Oregon,West,44.62693,-123.09674,594471.5700000001,18171.405,26149.095,59.00000000000001,2017-02,2
48621,SO - 0008322,2017-02-26,Centizu Company,Wholesale,Product 16,7,3926.2000000000003,27483.4,2002.362,IL,Cook County,Illinois,Midwest,41.60156,-87.73503,2062061.144,14016.534,13466.866000000002,49.00000000000001,2017-02,2
48622,SO - 0009431,2017-02-26,Rochester Group,Wholesale,Product 5,10,3859.2000000000003,38592.0,1698.0480000000002,IL,Cook County,Illinois,Midwest,42.11125,-88.0644,3925424.5420000004,16980.480000000003,21611.519999999997,55.99999999999999,2017-02,2
48623,SO - 0010597,2017-02-26,Yodoo Ltd,Wholesale,Product 18,10,227.8,2278.0,102.51,DE,New Castle County,Delaware,South,39.74595,-75.54659,2309499.045,1025.1000000000001,1252.8999999999999,54.99999999999999,2017-02,2
48624,SO - 0001086,2017-02-26,Livepath Corp,Wholesale,Product 15,5,5996.5,29982.5,3777.795,MA,Suffolk County,Massachusetts,Northeast,42.40843,-71.01199,3299478.315,18888.975,11093.525000000001,37.00000000000001,2017-02,2
48625,SO - 0002997,2017-02-26,Holston Company,Wholesale,Product 25,9,1956.4,17607.600000000002,1604.248,FL,Miami-Dade County,Florida,South,25.94204,-80.2456,5342315.484,14438.232,3169.368000000002,18.00000000000001,2017-02,2
48626,SO - 0003336,2017-02-26,Bath Group,Export,Product 26,9,6190.8,55717.200000000004,3033.492,IL,DuPage County,Illinois,Midwest,41.76635,-88.2009,5685138.2700000005,27301.428,28415.772000000004,51.0,2017-02,2
48627,SO - 0004076,2017-02-26,Skajo Ltd,Distributor,Product 13,8,1842.5,14740.0,1529.2749999999999,GA,DeKalb County,Georgia,South,33.85844,-84.3402,3720639.645,12234.199999999999,2505.800000000001,17.000000000000007,2017-02,2
48628,SO - 0004174,2017-02-26,Pfizer Corp,Wholesale,Product 23,10,2378.5,23785.0,1879.015,IL,Winnebago County/Ogle County,Illinois,Midwest,42.25884,-89.06455,1135815.7580000001,18790.15,4994.8499999999985,20.999999999999993,2017-02,2
48629,SO - 0005777,2017-02-26,Mydeo Ltd,Wholesale,Product 15,10,1078.7,10787.0,539.35,IN,Delaware County,Indiana,Midwest,40.19338,-85.38636,3299478.315,5393.5,5393.5,50.0,2017-02,2
48630,SO - 0010328,2017-02-26,Gigabox Group,Wholesale,Product 1,7,1058.6000000000001,7410.200000000001,783.3640000000001,MA,Essex County,Massachusetts,Northeast,42.70704,-71.16311,3016489.209,5483.548000000001,1926.652,25.999999999999996,2017-02,2
48631,SO - 0006602,2017-02-26,CLINIQUE Ltd,Wholesale,Product 4,8,1855.9,14847.2,1410.4840000000002,CT,Fairfield County,Connecticut,Northeast,41.18454,-73.13317,2885560.824,11283.872000000001,3563.3279999999995,23.999999999999996,2017-02,2
48632,SO - 0006930,2017-02-26,Podcat Corp,Distributor,Product 25,7,2592.9,18150.3,1089.018,CA,Ventura County,California,West,34.26778,-119.25421,5342315.484,7623.126,10527.173999999999,57.99999999999999,2017-02,2
48633,SO - 0009313,2017-02-26,Ozu Ltd,Distributor,Product 1,8,227.8,1822.4,182.24,CA,Ventura County,California,West,34.17056,-118.8375,3016489.209,1457.92,364.48,20.0,2017-02,2
48634,SO - 0003205,2017-02-26,Divanoodle Ltd,Export,Product 14,9,2291.4,20622.600000000002,1764.3780000000002,CA,Orange County,California,West,33.77391,-117.94145,4028698.4090000005,15879.402000000002,4743.198,23.0,2017-02,2
48635,SO - 0003996,2017-02-26,Cogidoo Company,Distributor,Product 19,11,864.3000000000001,9507.300000000001,613.653,UT,Salt Lake County,Utah,West,40.56217,-111.92966,1645841.6,6750.183,2757.117000000001,29.00000000000001,2017-02,2
48636,SO - 0004522,2017-02-26,Pfizer Corp,Wholesale,Product 7,12,1051.9,12622.800000000001,452.317,KY,Warren County,Kentucky,South,36.99032,-86.4436,889737.555,5427.804,7194.996000000001,57.00000000000001,2017-02,2
48637,SO - 0006885,2017-02-26,Zoomzone Corp,Wholesale,Product 29,7,3155.7000000000003,22089.9,1988.0910000000001,FL,Flagler County,Florida,South,29.58497,-81.20784,594471.5700000001,13916.637,8173.263000000001,37.0,2017-02,2
48638,SO - 0010527,2017-02-26,Skyble Corp,Export,Product 24,8,1051.9,8415.2,704.7730000000001,IL,Lake County,Illinois,Midwest,42.28417,-87.94521,756557.97,5638.184000000001,2777.0159999999996,32.99999999999999,2017-02,2
48639,SO - 0010099,2017-02-26,Twimbo Company,Distributor,Product 6,10,207.70000000000002,2077.0,128.774,CA,Orange County,California,West,33.70918,-117.95367,1672229.416,1287.74,789.26,38.0,2017-02,2
48640,SO - 000515,2017-02-26,Browsebug Company,Wholesale,Product 25,7,1829.1000000000001,12803.7,1463.2800000000002,TX,Tarrant County/Denton County/Dallas County,Texas,South,32.93411,-97.07653,5342315.484,10242.960000000001,2560.74,20.0,2017-02,2
48641,SO - 0001510,2017-02-26,Omba Group,Wholesale,Product 4,9,951.4,8562.6,780.1479999999999,CA,Los Angeles County,California,West,33.83141,-118.28202,2885560.824,7021.331999999999,1541.268000000001,18.00000000000001,2017-02,2
48642,SO - 0002213,2017-02-26,Omba Group,Wholesale,Product 27,5,1701.8,8509.0,1242.3139999999999,CA,Los Angeles County,California,West,33.88168,-118.11701,964940.2310000001,6211.57,2297.4300000000003,27.0,2017-02,2
48643,SO - 0003471,2017-02-26,Nlounge Ltd,Wholesale,Product 15,5,1051.9,5259.5,462.83600000000007,AZ,Mohave County,Arizona,West,34.4839,-114.32245,3299478.315,2314.1800000000003,2945.3199999999997,55.99999999999999,2017-02,2
48644,SO - 0005170,2017-02-26,WOCKHARDT Group,Export,Product 26,7,2552.7000000000003,17868.9,1480.566,TX,Comal County/Guadalupe County,Texas,South,29.69931,-98.11513,5685138.2700000005,10363.962,7504.938000000002,42.00000000000001,2017-02,2
48645,SO - 0006958,2017-02-26,State Ltd,Wholesale,Product 12,11,5829.0,64119.0,4196.88,NY,Westchester County,New York,Northeast,40.91149,-73.78235,1356976.996,46165.68,17953.32,27.999999999999996,2017-02,2
48646,SO - 0007578,2017-02-26,WOONSOCKET Corp,Distributor,Product 26,9,951.4,8562.6,704.036,UT,Utah County,Utah,West,40.2969,-111.69465,5685138.2700000005,6336.324,2226.2760000000007,26.000000000000007,2017-02,2
48647,SO - 0007817,2017-02-26,Divanoodle Ltd,Export,Product 3,7,174.20000000000002,1219.4,83.616,MS,Rankin County/Hinds County/Madison County,Mississippi,South,32.31583,-90.21282,2642352.432,585.312,634.0880000000001,52.0,2017-02,2
48648,SO - 0007899,2017-02-26,Mydeo Ltd,Wholesale,Product 17,11,6090.3,66993.3,3532.374,IL,Cook County,Illinois,Midwest,42.02911,-88.08951,2119616.824,38856.114,28137.186,42.0,2017-02,2
48649,SO - 0008974,2017-02-26,Cadila Ltd,Export,Product 17,12,857.6,10291.2,488.832,CA,Riverside County,California,West,34.00259,-117.46761,2119616.824,5865.984,4425.216,43.0,2017-02,2
48650,SO - 0008572,2017-02-26,Realbridge Corp,Distributor,Product 25,6,944.7,5668.200000000001,699.078,CA,San Bernardino County,California,West,34.42639,-117.30088,5342315.484,4194.468,1473.7320000000009,26.00000000000001,2017-02,2
48651,SO - 000274,2017-02-26,US Ltd,Distributor,Product 18,7,241.20000000000002,1688.4,115.77600000000001,NJ,Morris County,New Jersey,Northeast,40.85964,-74.42335,2309499.045,810.432,877.9680000000001,52.0,2017-02,2
48652,SO - 0002719,2017-02-26,Eidel Corp,Distributor,Product 5,9,3979.8,35818.200000000004,3024.648,TN,Montgomery County,Tennessee,South,36.52977,-87.35945,3925424.5420000004,27221.832000000002,8596.368000000002,24.000000000000004,2017-02,2
48653,SO - 0003713,2017-02-26,Devpoint Group,Wholesale,Product 30,6,3999.9,23999.4,2279.9429999999998,IN,St. Joseph County,Indiana,Midwest,41.64717,-86.13333,1011609.684,13679.658,10319.742000000002,43.00000000000001,2017-02,2
48654,SO - 0006309,2017-02-26,SUPERVALU Ltd,Distributor,Product 18,7,958.1,6706.7,747.3180000000001,IL,Cook County,Illinois,Midwest,41.51529,-87.73338,2309499.045,5231.226000000001,1475.4739999999993,21.99999999999999,2017-02,2
48655,SO - 0007338,2017-02-26,State Ltd,Distributor,Product 15,11,1125.6000000000001,12381.600000000002,506.5200000000001,FL,Miami-Dade County,Florida,South,25.94204,-80.2456,3299478.315,5571.720000000001,6809.880000000001,54.99999999999999,2017-02,2
48656,SO - 0007586,2017-02-26,Zoomzone Corp,Distributor,Product 13,10,2525.9,25259.0,1742.8709999999999,DC,District of Columbia,District of Columbia,South,38.9041,-77.01723,3720639.645,17428.71,7830.290000000001,31.000000000000007,2017-02,2
48657,SO - 0007870,2017-02-26,SHISEIDO Ltd,Distributor,Product 25,6,180.9,1085.4,123.01200000000001,NE,Sarpy County,Nebraska,Midwest,41.13667,-95.89084,5342315.484,738.0720000000001,347.328,31.999999999999996,2017-02,2
48658,SO - 0008330,2017-02-26,Cogidoo Company,Distributor,Product 1,6,2512.5,15075.0,1055.25,PA,Allegheny County,Pennsylvania,Northeast,40.44062,-79.99589,3016489.209,6331.5,8743.5,57.99999999999999,2017-02,2
48659,SO - 000641,2017-02-27,Feednation Corp,Wholesale,Product 5,5,1132.3,5661.5,713.3489999999999,NY,Nassau County,New York,Northeast,40.63396,-73.6091,3925424.5420000004,3566.745,2094.755,37.0,2017-02,2
48660,SO - 000699,2017-02-27,SAFEWAY Ltd,Distributor,Product 25,5,1025.1000000000001,5125.500000000001,850.8330000000001,IN,Allen County,Indiana,Midwest,41.05238,-85.16209,5342315.484,4254.165000000001,871.335,17.0,2017-02,2
